timestamp,mid_price,book-imbalance
2023-11-13 00:01:37.844103,49395500.0,3532.0230246707797
2023-11-13 00:01:38.963823,49395500.0,2687.2822075113654
2023-11-13 00:01:40.092658,49395500.0,2046.2912041768432
2023-11-13 00:01:41.236765,49394500.0,2094.9440547302365
2023-11-13 00:01:42.389729,49394000.0,2012.1911196634173
2023-11-13 00:01:43.518491,49392500.0,3496.150079354644
2023-11-13 00:01:44.642848,49392500.0,3622.834938466549
2023-11-13 00:01:45.766486,49392000.0,3163.2402531951666
2023-11-13 00:01:46.885122,49392000.0,3099.14213167876
2023-11-13 00:01:48.006242,49396000.0,1424.535579547286
2023-11-13 00:01:49.162554,49392500.0,2569.674854874611
2023-11-13 00:01:50.312394,49394500.0,1587.4862148985267
2023-11-13 00:01:51.450358,49393500.0,3555.8061524778605
2023-11-13 00:01:52.585772,49393000.0,2440.74542824924
2023-11-13 00:01:53.733048,49392000.0,4188.988475635648
2023-11-13 00:01:54.873681,49392500.0,4080.6395765393972
2023-11-13 00:01:55.997257,49396500.0,2363.613448560238
2023-11-13 00:01:57.232283,49397500.0,2931.8778893128037
2023-11-13 00:01:58.355498,49396000.0,2704.3066863641143
2023-11-13 00:01:59.492139,49389000.0,6673.926474675536
2023-11-13 00:02:00.621859,49389000.0,5625.035189673305
2023-11-13 00:02:01.747275,49389000.0,6447.249322265387
2023-11-13 00:02:02.866897,49389000.0,6071.2789436504245
2023-11-13 00:02:04.015901,49389000.0,6071.2789436504245
2023-11-13 00:02:05.138852,49388000.0,4736.618334554136
2023-11-13 00:02:06.264373,49391500.0,4423.235274218023
2023-11-13 00:02:07.384150,49391500.0,4607.662819512188
2023-11-13 00:02:08.522893,49389500.0,585.4602170288563
2023-11-13 00:02:09.643337,49388500.0,1160.0011816844344
2023-11-13 00:02:10.774520,49388500.0,1913.2124529629946
2023-11-13 00:02:11.909410,49389500.0,1792.2630523443222
2023-11-13 00:02:13.040126,49389000.0,1165.0886100456119
2023-11-13 00:02:14.176510,49388500.0,895.1133288964629
2023-11-13 00:02:15.301030,49386500.0,1070.3724443987012
2023-11-13 00:02:16.419693,49386500.0,1139.678239658475
2023-11-13 00:02:17.567902,49387000.0,2552.224897503853
2023-11-13 00:02:18.687353,49390500.0,2205.6741922572255
2023-11-13 00:02:19.811839,49391000.0,1447.0336558669806
2023-11-13 00:02:20.949776,49391000.0,1458.621451728046
2023-11-13 00:02:22.088374,49390000.0,2961.94029417634
2023-11-13 00:02:23.213807,49389500.0,3045.4275339767337
2023-11-13 00:02:24.369370,49390500.0,3905.8922946751118
2023-11-13 00:02:25.495860,49392500.0,2421.955429390073
2023-11-13 00:02:26.646881,49391500.0,2214.6096036732197
2023-11-13 00:02:27.775917,49390500.0,2321.124240912497
2023-11-13 00:02:28.905332,49389500.0,1647.7880893796682
2023-11-13 00:02:30.040279,49388500.0,3147.8451206609607
2023-11-13 00:02:31.169886,49387500.0,2901.4170683398843
2023-11-13 00:02:32.296104,49386000.0,3687.501877233386
2023-11-13 00:02:33.418999,49389000.0,3837.0133782327175
2023-11-13 00:02:34.565927,49388500.0,3936.8932669237256
2023-11-13 00:02:35.694315,49388000.0,2429.695951908827
2023-11-13 00:02:36.835685,49385500.0,3233.6799603775144
2023-11-13 00:02:37.976670,49392000.0,5976.143899276853
2023-11-13 00:02:39.099842,49394000.0,4464.414776943624
2023-11-13 00:02:40.220534,49393500.0,4766.483696475625
2023-11-13 00:02:41.347067,49390500.0,2679.5234464406967
2023-11-13 00:02:42.475070,49392000.0,2270.511198401451
2023-11-13 00:02:43.610969,49392500.0,4621.42191773653
2023-11-13 00:02:44.737721,49392500.0,4614.340445548296
2023-11-13 00:02:45.858196,49390500.0,3778.0799315422773
2023-11-13 00:02:46.981823,49390500.0,4413.953259952366
2023-11-13 00:02:48.179405,49389000.0,5119.455147773027
2023-11-13 00:02:49.325978,49389000.0,5857.052654348314
2023-11-13 00:02:50.449717,49392500.0,3672.3548442050815
2023-11-13 00:02:51.572619,49392500.0,1660.257231041789
2023-11-13 00:02:52.723127,49389500.0,1547.4083641842008
2023-11-13 00:02:53.846964,49390500.0,2354.578395910561
2023-11-13 00:02:54.989152,49390500.0,1154.6035416573286
2023-11-13 00:02:56.111779,49389000.0,3225.2449389770627
2023-11-13 00:02:57.249734,49389500.0,4400.545337989926
2023-11-13 00:02:58.371671,49389000.0,3506.763196028769
2023-11-13 00:02:59.512097,49388000.0,3799.0466528236866
2023-11-13 00:03:00.629407,49388000.0,3066.764817401767
2023-11-13 00:03:01.750590,49387000.0,3309.9819070398808
2023-11-13 00:03:02.877470,49386500.0,2495.420852407813
2023-11-13 00:03:04.003250,49382500.0,4037.3439071401954
2023-11-13 00:03:05.123568,49386000.0,3608.75750669837
2023-11-13 00:03:06.244989,49385000.0,3500.310367204249
2023-11-13 00:03:07.368007,49386500.0,2664.1380223706365
2023-11-13 00:03:08.493490,49386500.0,2057.5032760575414
2023-11-13 00:03:09.617970,49383500.0,2783.757921732962
2023-11-13 00:03:10.738658,49382500.0,3107.636425934732
2023-11-13 00:03:11.859757,49382000.0,3325.6348264813423
2023-11-13 00:03:12.985122,49383500.0,3748.8715960904956
2023-11-13 00:03:14.107276,49382500.0,4568.699952073395
2023-11-13 00:03:15.249423,49388000.0,1299.8089299872518
2023-11-13 00:03:16.383051,49386000.0,1416.742737390101
2023-11-13 00:03:17.516023,49385000.0,2717.2073844000697
2023-11-13 00:03:18.648481,49385500.0,3992.5421692207456
2023-11-13 00:03:19.787670,49387500.0,6811.382694929838
2023-11-13 00:03:20.909242,49388500.0,6545.800167962909
2023-11-13 00:03:22.031346,49388500.0,5438.066466271877
2023-11-13 00:03:23.153647,49388000.0,4845.10393808037
2023-11-13 00:03:24.279081,49392500.0,2548.4481605812907
2023-11-13 00:03:25.398114,49392500.0,2810.788253799081
2023-11-13 00:03:26.527149,49392000.0,3012.9913208931684
2023-11-13 00:03:27.668330,49389500.0,1243.5716526955366
2023-11-13 00:03:28.792773,49389000.0,1393.2909111902118
2023-11-13 00:03:29.914479,49389000.0,1542.8184477835894
2023-11-13 00:03:31.034054,49388500.0,1427.6547972783446
2023-11-13 00:03:32.169022,49387000.0,3157.524886779487
2023-11-13 00:03:33.288716,49385000.0,4055.012182675302
2023-11-13 00:03:34.407138,49386500.0,3387.3266562521458
2023-11-13 00:03:35.538112,49389000.0,4166.430061623454
2023-11-13 00:03:36.677050,49388500.0,3825.0466699004173
2023-11-13 00:03:37.823996,49386500.0,1992.9774729311466
2023-11-13 00:03:38.963531,49388500.0,4702.788033857942
2023-11-13 00:03:40.107093,49388000.0,4046.3548243269324
2023-11-13 00:03:41.261753,49387000.0,942.8856868743896
2023-11-13 00:03:42.389849,49387000.0,1614.1594464182854
2023-11-13 00:03:43.510466,49386000.0,3753.7231069281697
2023-11-13 00:03:44.643429,49384500.0,4497.526285804808
2023-11-13 00:03:45.772849,49384500.0,3502.6104752346873
2023-11-13 00:03:46.907607,49384500.0,2811.491713501513
2023-11-13 00:03:48.039548,49384000.0,1354.2784848436713
2023-11-13 00:03:49.162781,49382500.0,664.8011969402432
2023-11-13 00:03:50.296253,49383000.0,1078.9140753746033
2023-11-13 00:03:51.418912,49382000.0,1662.3348504081368
2023-11-13 00:03:52.540984,49382000.0,1493.9024442508817
2023-11-13 00:03:53.661326,49383500.0,3025.3440796658397
2023-11-13 00:03:54.801714,49383500.0,2567.3937816023827
2023-11-13 00:03:55.955936,49383500.0,2131.5885087028146
2023-11-13 00:03:57.107510,49382000.0,1278.7709431573749
2023-11-13 00:03:58.227699,49381500.0,1795.7816969528794
2023-11-13 00:03:59.355174,49380500.0,2209.212243668735
2023-11-13 00:04:00.480644,49380500.0,1795.676576025784
2023-11-13 00:04:01.604084,49381500.0,1163.2590222209692
2023-11-13 00:04:02.727577,49380500.0,1354.3372032940388
2023-11-13 00:04:03.846429,49380500.0,1293.2465638890862
2023-11-13 00:04:04.987518,49379000.0,846.3522447496653
2023-11-13 00:04:06.122736,49379000.0,632.4726409316063
2023-11-13 00:04:07.250195,49379000.0,648.3005992621183
2023-11-13 00:04:08.374680,49377500.0,879.9104542285204
2023-11-13 00:04:09.497137,49377000.0,856.6667185649276
2023-11-13 00:04:10.622174,49377000.0,244.1689030006528
2023-11-13 00:04:11.766927,49377000.0,242.24314278364182
2023-11-13 00:04:12.898569,49375500.0,766.8124434277415
2023-11-13 00:04:14.038146,49373000.0,2863.9361188933253
2023-11-13 00:04:15.170017,49373000.0,2897.7833414673805
2023-11-13 00:04:16.329356,49373500.0,2408.58366112411
2023-11-13 00:04:17.447190,49375500.0,1829.4820919558406
2023-11-13 00:04:18.583824,49375500.0,1578.170145958662
2023-11-13 00:04:19.719431,49376000.0,1441.1082969009876
2023-11-13 00:04:20.842078,49376000.0,1763.9211768582463
2023-11-13 00:04:21.981323,49374500.0,3124.160419240594
2023-11-13 00:04:23.134119,49374000.0,3427.345137551427
2023-11-13 00:04:24.269064,49374000.0,3486.8373844325542
2023-11-13 00:04:25.399900,49374000.0,3333.9083159193397
2023-11-13 00:04:26.523373,49374000.0,3396.726200044155
2023-11-13 00:04:27.648006,49374000.0,3619.6059150621295
2023-11-13 00:04:28.775157,49373500.0,3460.2296105101705
2023-11-13 00:04:29.893315,49373000.0,3245.5270137265325
2023-11-13 00:04:31.020015,49373500.0,3162.747809574008
2023-11-13 00:04:32.149741,49373500.0,3854.6695514321327
2023-11-13 00:04:33.287663,49374000.0,3455.607318006456
2023-11-13 00:04:34.411059,49373000.0,3199.6650385931134
2023-11-13 00:04:35.533597,49373500.0,3042.862647920847
2023-11-13 00:04:36.652080,49373000.0,3298.8816426843405
2023-11-13 00:04:37.773646,49374000.0,2713.8167878985405
2023-11-13 00:04:38.898655,49374000.0,2832.329464957118
2023-11-13 00:04:40.054092,49373000.0,3196.018231920898
2023-11-13 00:04:41.174008,49372000.0,2848.730416186154
2023-11-13 00:04:42.293104,49373000.0,3225.61775316298
2023-11-13 00:04:43.413553,49373000.0,3067.8774288520217
2023-11-13 00:04:44.551070,49373000.0,3213.7847146838903
2023-11-13 00:04:45.673473,49373500.0,3169.040365256369
2023-11-13 00:04:46.792036,49373500.0,3310.6832438856363
2023-11-13 00:04:47.918087,49375000.0,2507.9575194343925
2023-11-13 00:04:49.038712,49375500.0,3233.5443857610226
2023-11-13 00:04:50.163826,49377500.0,2709.3254419267178
2023-11-13 00:04:51.287434,49379500.0,3791.789269603789
2023-11-13 00:04:52.426633,49378500.0,3493.923395752907
2023-11-13 00:04:53.545078,49377500.0,3254.4283801466227
2023-11-13 00:04:54.674207,49378000.0,3328.317104257643
2023-11-13 00:04:55.799507,49378500.0,3118.8183575496078
2023-11-13 00:04:56.923343,49379000.0,2865.312782123685
2023-11-13 00:04:58.048279,49379000.0,2777.752849712968
2023-11-13 00:04:59.176200,49378500.0,3315.344717748463
2023-11-13 00:05:00.318910,49377500.0,3021.2916630730033
2023-11-13 00:05:01.441494,49378500.0,2726.689305894077
2023-11-13 00:05:02.572211,49378500.0,2900.536595389247
2023-11-13 00:05:03.699521,49379500.0,3868.4523932039738
2023-11-13 00:05:04.835710,49380000.0,3972.5948174223304
2023-11-13 00:05:05.964535,49380000.0,3662.051746353507
2023-11-13 00:05:07.161042,49379000.0,4018.7278801724315
2023-11-13 00:05:08.283230,49379500.0,3778.2895794585347
2023-11-13 00:05:09.407710,49380000.0,3831.514159426093
2023-11-13 00:05:10.542547,49381500.0,2983.875056654215
2023-11-13 00:05:11.715110,49381000.0,3406.085710719228
2023-11-13 00:05:12.847780,49381000.0,3678.355139195919
2023-11-13 00:05:14.023383,49381000.0,3905.259341008961
2023-11-13 00:05:15.155508,49383000.0,3513.295195810497
2023-11-13 00:05:16.282445,49384000.0,1915.8633102998137
2023-11-13 00:05:17.412743,49385000.0,3121.342093102634
2023-11-13 00:05:18.540885,49385000.0,3292.7285581082106
2023-11-13 00:05:19.690013,49385000.0,3324.7070540189743
2023-11-13 00:05:20.850125,49385000.0,3278.416262306273
2023-11-13 00:05:21.971793,49384500.0,2050.4837912917137
2023-11-13 00:05:23.112180,49384000.0,3284.0674878656864
2023-11-13 00:05:24.469156,49388500.0,2125.088233605027
2023-11-13 00:05:25.595538,49387500.0,3203.775460958481
2023-11-13 00:05:26.715695,49379500.0,3187.2776190117
2023-11-13 00:05:27.888672,49379500.0,4675.504802629352
2023-11-13 00:05:29.012925,49379500.0,4529.14356136322
2023-11-13 00:05:30.131825,49379500.0,4623.492247648537
2023-11-13 00:05:31.253662,49379500.0,4422.974843777716
2023-11-13 00:05:32.378632,49382000.0,2366.733270853758
2023-11-13 00:05:33.502788,49382000.0,2051.5483097583055
2023-11-13 00:05:34.627431,49381000.0,933.3780588880181
2023-11-13 00:05:35.797855,49374500.0,1615.2197423577309
2023-11-13 00:05:36.921854,49370500.0,1319.5031776502728
2023-11-13 00:05:38.042076,49370500.0,1301.2118854150176
2023-11-13 00:05:39.170266,49369000.0,810.4217987060547
2023-11-13 00:05:40.291715,49367000.0,1260.4001338258386
2023-11-13 00:05:41.416774,49368000.0,1024.1299025043845
2023-11-13 00:05:42.535610,49367500.0,1138.5687413439155
2023-11-13 00:05:43.652004,49366500.0,1174.8188482299447
2023-11-13 00:05:44.769938,49365500.0,756.5326495468616
2023-11-13 00:05:45.891708,49363500.0,1114.4027113094926
2023-11-13 00:05:47.013881,49363000.0,1176.7927085086703
2023-11-13 00:05:48.146715,49364000.0,2949.4449304416776
2023-11-13 00:05:49.310481,49364000.0,2956.7121512815356
2023-11-13 00:05:50.433216,49367500.0,1996.8422021344304
2023-11-13 00:05:51.553592,49372000.0,990.4935938343406
2023-11-13 00:05:52.682813,49373000.0,3563.2256442010403
2023-11-13 00:05:53.804416,49373000.0,3842.836112588644
2023-11-13 00:05:54.926861,49373500.0,3939.8209760412574
2023-11-13 00:05:56.055242,49373000.0,4626.997696600854
2023-11-13 00:05:57.179105,49373500.0,3941.856418274343
2023-11-13 00:05:58.305507,49373000.0,4900.191599622369
2023-11-13 00:05:59.519444,49373000.0,4959.642142921686
2023-11-13 00:06:00.665171,49373500.0,4527.067616842687
2023-11-13 00:06:01.812945,49373500.0,4839.805083833635
2023-11-13 00:06:02.972262,49373000.0,5244.059157751501
2023-11-13 00:06:04.093942,49373000.0,4818.289972931147
2023-11-13 00:06:05.233590,49373500.0,5126.154342494905
2023-11-13 00:06:06.355622,49373500.0,5282.392742931843
2023-11-13 00:06:07.493996,49374500.0,4572.914028614759
2023-11-13 00:06:08.699864,49377500.0,2992.457161463797
2023-11-13 00:06:09.833387,49376500.0,3655.082130730152
2023-11-13 00:06:10.969126,49377500.0,2800.2484429702163
2023-11-13 00:06:12.107380,49373500.0,4082.800326950848
2023-11-13 00:06:13.232007,49377000.0,3079.663098745048
2023-11-13 00:06:14.395242,49377000.0,2166.2207596749067
2023-11-13 00:06:15.529693,49375500.0,1712.7526821866632
2023-11-13 00:06:16.652268,49376000.0,1280.1653116047382
2023-11-13 00:06:17.793217,49376000.0,1669.2886059954762
2023-11-13 00:06:18.922914,49376000.0,1937.6433264315128
2023-11-13 00:06:20.061849,49372500.0,4129.088962331414
2023-11-13 00:06:21.198443,49373000.0,4555.642227008939
2023-11-13 00:06:22.323659,49372500.0,4537.474700525403
2023-11-13 00:06:23.472621,49372500.0,3988.09859906137
2023-11-13 00:06:24.599423,49372000.0,4836.1136439964175
2023-11-13 00:06:25.732230,49372000.0,2945.629856325686
2023-11-13 00:06:26.870619,49371500.0,1530.6407328993082
2023-11-13 00:06:27.997511,49370000.0,1336.6292187348008
2023-11-13 00:06:29.326373,49370000.0,1193.101784452796
2023-11-13 00:06:30.450425,49369500.0,1524.172084018588
2023-11-13 00:06:31.575793,49369500.0,2570.8217459097505
2023-11-13 00:06:32.695946,49369500.0,4107.198570482433
2023-11-13 00:06:33.838087,49371000.0,4091.951918810606
2023-11-13 00:06:34.963784,49371500.0,4007.8458587527275
2023-11-13 00:06:36.092910,49373000.0,3923.898008041084
2023-11-13 00:06:37.220028,49373000.0,3720.339687883854
2023-11-13 00:06:38.355169,49377000.0,2116.5879000350833
2023-11-13 00:06:39.496398,49377000.0,2678.2150946632028
2023-11-13 00:06:40.620876,49377500.0,3507.5975211784244
2023-11-13 00:06:41.747979,49377500.0,3616.527894206345
2023-11-13 00:06:42.870980,49377500.0,3177.8340696915984
2023-11-13 00:06:43.999257,49377500.0,3530.0502064600587
2023-11-13 00:06:45.126217,49377500.0,3598.7961458340287
2023-11-13 00:06:46.266278,49379000.0,3667.936461851001
2023-11-13 00:06:47.394113,49378500.0,2151.081634014845
2023-11-13 00:06:48.517059,49378500.0,2416.211166329682
2023-11-13 00:06:49.639229,49377500.0,2424.885443829
2023-11-13 00:06:50.765716,49377500.0,2813.3648049607873
2023-11-13 00:06:51.913662,49377500.0,2842.3359127640724
2023-11-13 00:06:53.035005,49377500.0,2909.4563686698675
2023-11-13 00:06:54.168103,49379500.0,3742.9946352764964
2023-11-13 00:06:55.319776,49380000.0,4788.983752019703
2023-11-13 00:06:56.446039,49379000.0,3776.035358659923
2023-11-13 00:06:57.574703,49379500.0,4328.76914267242
2023-11-13 00:06:58.702313,49380000.0,4783.263180457056
2023-11-13 00:06:59.849104,49383500.0,4214.239075534046
2023-11-13 00:07:00.973990,49385500.0,1979.639524653554
2023-11-13 00:07:02.107933,49385500.0,1948.6057155653834
2023-11-13 00:07:03.240372,49386000.0,2168.8547385036945
2023-11-13 00:07:04.365074,49385500.0,2180.25633058697
2023-11-13 00:07:05.489687,49376500.0,6256.340787485242
2023-11-13 00:07:06.627643,49380500.0,3018.897480390966
2023-11-13 00:07:07.748073,49380500.0,3276.6582360491157
2023-11-13 00:07:08.875551,49380000.0,3752.85235940665
2023-11-13 00:07:10.001637,49378000.0,4978.311595484614
2023-11-13 00:07:11.121679,49376500.0,2655.7442616820335
2023-11-13 00:07:12.242417,49376500.0,3115.300154916942
2023-11-13 00:07:13.379222,49379500.0,2831.063287489116
2023-11-13 00:07:14.505439,49380500.0,2731.742314763367
2023-11-13 00:07:15.628220,49380000.0,485.62619004398584
2023-11-13 00:07:16.755932,49380000.0,708.6544288769364
2023-11-13 00:07:17.891993,49379500.0,1589.9826078936458
2023-11-13 00:07:19.013770,49379500.0,1565.993251748383
2023-11-13 00:07:20.167751,49379500.0,1680.6350965574384
2023-11-13 00:07:21.316204,49379500.0,1552.7522875666618
2023-11-13 00:07:22.438590,49379500.0,1552.7522875666618
2023-11-13 00:07:23.559457,49381000.0,2430.4923071041703
2023-11-13 00:07:24.687100,49381000.0,1525.6397397592664
2023-11-13 00:07:25.814472,49378500.0,722.2694921791553
2023-11-13 00:07:26.934219,49379000.0,1465.9787096828222
2023-11-13 00:07:28.068351,49378000.0,760.0107918009162
2023-11-13 00:07:29.189504,49377000.0,634.5095717087388
2023-11-13 00:07:30.320284,49377000.0,981.1001194342971
2023-11-13 00:07:31.538044,49377000.0,808.3391219601035
2023-11-13 00:07:32.670877,49377000.0,808.3391219601035
2023-11-13 00:07:33.791947,49376500.0,1448.7466521337628
2023-11-13 00:07:34.912964,49376500.0,1448.7466521337628
2023-11-13 00:07:36.044270,49376000.0,1565.2541000396013
2023-11-13 00:07:37.169203,49375500.0,1413.5914808958769
2023-11-13 00:07:38.300974,49375500.0,1374.5315862596035
2023-11-13 00:07:39.422891,49375500.0,1408.4796193540096
2023-11-13 00:07:40.596162,49372500.0,1325.030474998057
2023-11-13 00:07:41.736858,49372000.0,1825.04574226588
2023-11-13 00:07:42.896313,49371500.0,506.5354296192527
2023-11-13 00:07:44.039796,49371500.0,425.5089069008827
2023-11-13 00:07:45.174881,49369500.0,1440.210835263133
2023-11-13 00:07:46.298854,49368500.0,947.6231043934822
2023-11-13 00:07:47.421689,49365500.0,1643.5564022809267
2023-11-13 00:07:48.556114,49363500.0,3356.4399273842573
2023-11-13 00:07:49.688466,49364000.0,2826.845822788775
2023-11-13 00:07:50.851937,49367500.0,2824.9332051202655
2023-11-13 00:07:52.079166,49370000.0,1427.728265531361
2023-11-13 00:07:53.203216,49368500.0,1738.9971747472882
2023-11-13 00:07:54.361239,49370000.0,1295.824663631618
2023-11-13 00:07:55.485671,49360500.0,4020.737153492868
2023-11-13 00:07:56.617877,49360500.0,2738.28016320616
2023-11-13 00:07:57.773332,49360500.0,2875.1693954989314
2023-11-13 00:07:58.912914,49360500.0,2885.7404984384775
2023-11-13 00:08:00.038819,49360500.0,2701.104878515005
2023-11-13 00:08:01.162961,49359500.0,2076.0691108852625
2023-11-13 00:08:02.294906,49359500.0,2077.1090332865715
2023-11-13 00:08:03.415981,49359500.0,1805.5272706598043
2023-11-13 00:08:04.540732,49360000.0,2375.278833501041
2023-11-13 00:08:05.667156,49360500.0,2560.8754204064608
2023-11-13 00:08:06.789049,49360500.0,3032.2835192084312
2023-11-13 00:08:07.913161,49360500.0,3047.6340603381395
2023-11-13 00:08:09.046784,49360500.0,3054.571144811809
2023-11-13 00:08:10.169021,49360500.0,3054.571144811809
2023-11-13 00:08:11.305848,49360500.0,3194.7204295024276
2023-11-13 00:08:12.463288,49360500.0,3192.852985031903
2023-11-13 00:08:13.586215,49360500.0,3265.5004119351506
2023-11-13 00:08:14.712647,49360500.0,3269.466734468937
2023-11-13 00:08:15.832303,49360500.0,3269.466734468937
2023-11-13 00:08:16.952976,49360500.0,3343.4353497698903
2023-11-13 00:08:18.079955,49360500.0,3333.403336890042
2023-11-13 00:08:19.201777,49360500.0,3348.4322210028768
2023-11-13 00:08:20.325783,49363500.0,3253.164936080575
2023-11-13 00:08:21.444860,49367000.0,2603.139216519892
2023-11-13 00:08:22.589273,49367000.0,2822.197511434555
2023-11-13 00:08:23.711456,49367000.0,2809.5347235649824
2023-11-13 00:08:24.850182,49367000.0,2825.431068085134
2023-11-13 00:08:25.989298,49367000.0,3180.404798641801
2023-11-13 00:08:27.115747,49368000.0,3091.639715708792
2023-11-13 00:08:28.233099,49369000.0,2120.067925877869
2023-11-13 00:08:29.356372,49369500.0,1957.5157594010234
2023-11-13 00:08:30.485513,49370000.0,1927.962072223425
2023-11-13 00:08:31.604487,49367500.0,3277.778566583991
2023-11-13 00:08:32.722930,49362500.0,1377.4299245625734
2023-11-13 00:08:33.842706,49360500.0,1637.8656784296036
2023-11-13 00:08:34.978882,49360000.0,1770.2063752040267
2023-11-13 00:08:36.103320,49358500.0,1652.8883582502604
2023-11-13 00:08:37.221800,49358500.0,1424.6845560893416
2023-11-13 00:08:38.354259,49358500.0,1509.5458367913961
